teamLoc,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamPTS1,teamPTS2,teamRslt
1,96,22,19,11,4,21,77,38,0.4935,48,29,0.6042,29,9,0.3103,14,11,0.7857,7,34,21,23,1
0,88,19,20,8,3,27,71,27,0.3803,47,21,0.4468,24,6,0.25,38,28,0.7368,4,32,18,26,0
1,130,26,12,12,2,32,88,48,0.5455,62,36,0.5806,26,12,0.4615,30,22,0.7333,10,42,23,35,1
0,104,21,16,6,2,25,94,32,0.3404,67,25,0.3731,27,7,0.2593,36,33,0.9167,16,32,25,28,0
1,116,27,18,12,8,27,87,41,0.4713,59,30,0.5085,28,11,0.3929,34,23,0.6765,13,38,19,37,1
0,115,25,18,5,1,17,86,43,0.5,61,33,0.541,25,10,0.4,23,19,0.8261,10,35,28,33,1
1,113,26,11,9,6,22,96,46,0.4792,65,35,0.5385,31,11,0.3548,16,10,0.625,9,27,23,31,0
0,119,26,18,14,5,20,83,47,0.5663,51,37,0.7255,32,10,0.3125,21,15,0.7143,6,36,34,34,1
1,112,27,17,7,6,24,90,44,0.4889,63,35,0.5556,27,9,0.3333,20,15,0.75,9,29,22,33,0
0,97,25,21,11,0,24,75,35,0.4667,51,26,0.5098,24,9,0.375,24,18,0.75,8,41,31,25,1
1,86,14,14,5,2,21,85,33,0.3882,55,27,0.4909,30,6,0.2,19,14,0.7368,9,30,22,21,0
0,93,14,21,9,1,17,76,36,0.4737,59,29,0.4915,17,7,0.4118,18,14,0.7778,6,35,23,21,0
1,104,21,19,12,6,19,85,39,0.4588,48,25,0.5208,37,14,0.3784,18,12,0.6667,10,31,26,36,1
0,98,16,12,6,2,21,68,29,0.4265,49,23,0.4694,19,6,0.3158,37,34,0.9189,3,35,24,26,1
1,90,25,18,5,2,31,77,32,0.4156,39,23,0.5897,38,9,0.2368,23,17,0.7391,9,30,26,31,0
0,94,17,14,3,5,21,78,33,0.4231,52,26,0.5,26,7,0.2692,36,21,0.5833,10,38,25,29,0
1,103,24,13,8,4,27,85,40,0.4706,59,31,0.5254,26,9,0.3462,16,14,0.875,5,37,18,35,1
0,133,33,16,6,8,23,86,48,0.5581,47,33,0.7021,39,15,0.3846,26,22,0.8462,10,40,40,25,1
1,103,21,12,11,0,20,96,38,0.3958,67,29,0.4328,29,9,0.3103,30,18,0.6,14,28,24,38,0
0,97,17,15,11,4,30,80,34,0.425,43,24,0.5581,37,10,0.2703,24,19,0.7917,5,29,23,27,0
1,101,19,20,4,12,22,90,40,0.4444,70,35,0.5,20,5,0.25,23,16,0.6957,18,37,21,29,1
0,109,24,15,13,3,24,84,37,0.4405,54,28,0.5185,30,9,0.3,28,26,0.9286,10,28,29,27,1
1,104,27,24,5,2,22,80,39,0.4875,57,31,0.5439,23,8,0.3478,23,18,0.7826,9,35,29,26,0
0,115,19,9,13,2,25,99,43,0.4343,77,34,0.4416,22,9,0.4091,29,20,0.6897,13,24,17,34,0
1,117,20,21,6,5,25,77,42,0.5455,47,32,0.6809,30,10,0.3333,27,23,0.8519,6,39,36,23,1
0,112,28,12,3,3,20,88,42,0.4773,55,25,0.4545,33,17,0.5152,13,11,0.8462,8,31,38,30,0
1,119,28,9,5,3,14,83,43,0.5181,45,27,0.6,38,16,0.4211,22,17,0.7727,8,31,28,37,1
0,121,21,16,8,4,27,96,40,0.4167,59,29,0.4915,37,11,0.2973,34,30,0.8824,14,35,30,31,0
1,125,20,11,8,5,23,83,41,0.494,60,33,0.55,23,8,0.3478,40,35,0.875,6,38,30,31,1
0,89,20,14,8,2,17,85,36,0.4235,73,35,0.4795,12,1,0.0833,25,16,0.64,11,32,17,16,0
1,110,26,14,11,7,24,75,37,0.4933,46,23,0.5,29,14,0.4828,27,22,0.8148,5,36,30,24,1
0,130,31,18,8,2,21,84,56,0.6667,62,46,0.7419,22,10,0.4545,11,8,0.7273,8,34,33,28,1
1,107,27,14,9,4,14,86,42,0.4884,62,33,0.5323,24,9,0.375,22,14,0.6364,9,18,20,41,0
0,93,17,17,5,7,26,76,30,0.3947,46,21,0.4565,30,9,0.3,32,24,0.75,4,38,19,29,0
1,103,17,19,7,7,22,88,33,0.375,59,23,0.3898,29,10,0.3448,33,27,0.8182,18,45,29,18,1
0,84,20,18,7,7,23,79,34,0.4304,51,27,0.5294,28,7,0.25,11,9,0.8182,8,33,20,21,0
1,102,21,13,12,4,16,83,39,0.4699,54,29,0.537,29,10,0.3448,21,14,0.6667,11,33,27,15,1
0,93,18,14,6,1,23,99,38,0.3838,68,30,0.4412,31,8,0.2581,15,9,0.6,17,33,23,16,0
1,110,18,14,5,5,16,80,38,0.475,50,25,0.5,30,13,0.4333,26,21,0.8077,9,40,27,35,1
0,101,19,14,5,4,19,85,37,0.4353,60,28,0.4667,25,9,0.36,21,18,0.8571,7,30,26,18,0
1,122,32,15,7,3,22,92,48,0.5217,58,33,0.569,34,15,0.4412,17,11,0.6471,12,35,23,40,1
0,105,22,19,11,13,13,75,36,0.48,36,24,0.6667,39,12,0.3077,24,21,0.875,7,33,31,25,1
1,104,29,16,14,7,19,97,43,0.4433,61,31,0.5082,36,12,0.3333,10,6,0.6,12,31,33,21,0
0,107,21,21,5,7,17,81,39,0.4815,46,27,0.587,35,12,0.3429,26,17,0.6538,9,38,23,29,0
1,112,22,13,11,3,22,93,40,0.4301,47,23,0.4894,46,17,0.3696,21,15,0.7143,10,28,26,29,1
0,117,18,15,6,3,20,76,42,0.5526,59,32,0.5424,17,10,0.5882,30,23,0.7667,8,36,30,26,1
1,100,19,9,6,2,25,80,37,0.4625,54,28,0.5185,26,9,0.3462,18,17,0.9444,4,28,30,21,0
0,96,13,19,13,2,23,83,28,0.3373,54,18,0.3333,29,10,0.3448,35,30,0.8571,14,27,27,21,0
1,114,26,20,8,8,27,89,43,0.4831,62,33,0.5323,27,10,0.3704,26,18,0.6923,16,33,30,24,1
0,94,14,18,7,2,22,72,33,0.4583,41,21,0.5122,31,12,0.3871,24,16,0.6667,6,30,18,31,0
1,103,20,11,6,4,20,74,36,0.4865,48,25,0.5208,26,11,0.4231,29,20,0.6897,4,31,32,25,1
0,88,20,24,8,10,19,77,32,0.4156,52,26,0.5,25,6,0.24,25,18,0.72,7,37,13,28,0
1,97,18,16,8,5,25,96,42,0.4375,77,36,0.4675,19,6,0.3158,9,7,0.7778,16,39,23,25,1
0,112,30,18,10,6,16,94,43,0.4574,60,35,0.5833,34,8,0.2353,19,18,0.9474,17,25,26,27,0
1,117,32,17,10,7,15,77,43,0.5584,51,31,0.6078,26,12,0.4615,22,19,0.8636,6,31,29,32,1
0,99,20,15,11,5,19,95,39,0.4105,69,33,0.4783,26,6,0.2308,23,15,0.6522,7,38,18,31,0
1,102,27,22,9,5,26,92,41,0.4457,62,34,0.5484,30,7,0.2333,16,13,0.8125,6,47,23,22,1
0,86,22,10,10,5,23,81,32,0.3951,53,21,0.3962,28,11,0.3929,13,11,0.8462,7,33,20,19,0
1,91,20,16,5,4,15,86,31,0.3605,54,24,0.4444,32,7,0.2188,29,22,0.7586,18,44,18,19,1
0,91,20,14,10,3,22,94,32,0.3404,60,22,0.3667,34,10,0.2941,20,17,0.85,18,35,14,21,0
1,96,18,18,7,6,23,73,30,0.411,39,20,0.5128,34,10,0.2941,30,26,0.8667,9,37,28,26,1
0,96,21,16,7,4,14,78,33,0.4231,48,22,0.4583,30,11,0.3667,22,19,0.8636,6,39,28,15,1
1,89,22,18,6,3,20,77,35,0.4545,52,24,0.4615,25,11,0.44,14,8,0.5714,2,35,23,21,0
0,104,11,12,4,5,19,77,36,0.4675,49,27,0.551,28,9,0.3214,36,23,0.6389,14,32,30,32,1
1,103,19,10,5,4,26,89,35,0.3933,58,21,0.3621,31,14,0.4516,22,19,0.8636,16,28,24,29,0
0,114,22,15,5,3,24,86,42,0.4884,54,29,0.537,32,13,0.4063,23,17,0.7391,10,37,27,29,1
1,106,25,13,8,5,17,81,38,0.4691,61,31,0.5082,20,7,0.35,25,23,0.92,5,29,40,30,0
0,109,21,16,5,6,26,85,38,0.4471,28,16,0.5714,57,22,0.386,13,11,0.8462,7,44,27,29,1
1,93,16,9,6,5,14,88,33,0.375,59,22,0.3729,29,11,0.3793,28,16,0.5714,11,33,30,16,0
0,87,19,18,8,8,15,89,30,0.3371,65,26,0.4,24,4,0.1667,27,23,0.8519,17,32,18,16,0
1,114,22,19,9,7,24,84,48,0.5714,61,37,0.6066,23,11,0.4783,14,7,0.5,6,39,32,29,1
0,105,24,12,8,4,12,91,42,0.4615,71,38,0.5352,20,4,0.2,23,17,0.7391,11,35,26,27,1
1,100,23,12,7,4,21,89,37,0.4157,56,23,0.4107,33,14,0.4242,12,12,1,11,32,23,29,0
0,86,18,16,5,1,20,74,30,0.4054,45,19,0.4222,29,11,0.3793,21,15,0.7143,4,30,28,14,0
1,107,19,12,7,6,19,98,44,0.449,71,35,0.493,27,9,0.3333,17,10,0.5882,19,36,23,24,1
0,116,19,14,8,9,29,86,43,0.5,58,35,0.6034,28,8,0.2857,25,22,0.88,11,24,33,26,0
1,119,23,16,5,7,21,86,42,0.4884,64,34,0.5313,22,8,0.3636,35,27,0.7714,17,27,26,33,1
0,117,30,15,7,6,21,97,43,0.4433,64,28,0.4375,33,15,0.4545,22,16,0.7273,12,29,34,33,0
1,120,33,18,7,13,20,95,46,0.4842,57,36,0.6316,38,10,0.2632,20,18,0.9,15,38,27,26,1
0,101,27,14,12,4,24,93,40,0.4301,64,33,0.5156,29,7,0.2414,20,14,0.7,9,31,19,26,1
1,92,20,21,7,6,22,79,36,0.4557,56,33,0.5893,23,3,0.1304,24,17,0.7083,9,40,26,25,0
0,101,19,17,8,2,19,78,36,0.4615,46,24,0.5217,32,12,0.375,23,17,0.7391,5,32,22,30,0
1,123,33,11,9,4,20,92,49,0.5326,61,36,0.5902,31,13,0.4194,16,12,0.75,8,37,35,30,1
0,101,28,12,16,8,17,88,39,0.4432,54,26,0.4815,34,13,0.3824,14,10,0.7143,11,41,26,24,1
1,69,16,20,9,5,16,78,22,0.2821,41,12,0.2927,37,10,0.2703,20,15,0.75,12,35,23,8,0
0,89,18,19,4,3,23,77,29,0.3766,39,15,0.3846,38,14,0.3684,21,17,0.8095,8,35,32,17,0
1,103,26,9,10,6,20,85,40,0.4706,52,26,0.5,33,14,0.4242,12,9,0.75,6,36,30,24,1
0,96,15,12,11,5,14,81,34,0.4198,58,28,0.4828,23,6,0.2609,26,22,0.8462,11,30,21,26,1
1,90,17,19,6,9,23,79,34,0.4304,48,27,0.5625,31,7,0.2258,16,15,0.9375,6,34,26,19,0
0,112,25,14,10,1,21,87,43,0.4943,52,27,0.5192,35,16,0.4571,14,10,0.7143,11,31,32,25,1
1,110,22,18,7,2,15,74,38,0.5135,34,19,0.5588,40,19,0.475,19,15,0.7895,3,30,23,33,0
0,81,17,16,12,4,20,81,31,0.3827,59,26,0.4407,22,5,0.2273,20,14,0.7,14,25,16,29,0
1,96,18,23,9,5,20,79,37,0.4684,48,24,0.5,31,13,0.4194,13,9,0.6923,14,35,31,25,1
0,107,21,17,12,7,23,87,37,0.4253,61,28,0.459,26,9,0.3462,30,24,0.8,12,34,24,33,0
1,114,27,15,8,7,26,91,40,0.4396,65,29,0.4462,26,11,0.4231,28,23,0.8214,12,41,29,32,1
0,95,16,13,11,6,20,88,36,0.4091,60,27,0.45,28,9,0.3214,21,14,0.6667,12,38,27,18,1
1,87,19,19,6,6,18,84,28,0.3333,46,13,0.2826,38,15,0.3947,22,16,0.7273,15,36,24,31,0
0,117,30,14,9,3,27,81,44,0.5432,55,31,0.5636,26,13,0.5,21,16,0.7619,5,38,28,33,1
1,106,27,16,9,2,21,77,36,0.4675,48,23,0.4792,29,13,0.4483,26,21,0.8077,3,28,16,32,0
0,94,19,17,12,8,11,90,36,0.4,62,27,0.4355,28,9,0.3214,18,13,0.7222,12,32,24,24,0
1,97,21,19,9,3,20,77,36,0.4675,55,26,0.4727,22,10,0.4545,20,15,0.75,6,38,26,27,1
0,124,23,6,7,7,22,94,47,0.5,74,36,0.4865,20,11,0.55,22,19,0.8636,4,42,29,31,1
1,111,24,15,5,4,18,96,39,0.4063,65,27,0.4154,31,12,0.3871,31,21,0.6774,17,39,36,27,0
0,113,28,11,10,5,20,97,41,0.4227,64,30,0.4688,33,11,0.3333,26,20,0.7692,9,31,24,25,0
1,120,31,16,6,7,24,98,53,0.5408,80,47,0.5875,18,6,0.3333,17,8,0.4706,12,47,27,34,1
0,110,28,17,9,3,18,85,40,0.4706,51,23,0.451,34,17,0.5,20,13,0.65,13,36,35,28,1
1,83,13,20,8,2,20,82,32,0.3902,60,26,0.4333,22,6,0.2727,16,13,0.8125,11,32,16,16,0
0,114,27,14,9,6,26,89,42,0.4719,61,29,0.4754,28,13,0.4643,21,17,0.8095,11,40,29,33,1
1,95,20,15,5,5,23,81,31,0.3827,48,21,0.4375,33,10,0.303,27,23,0.8519,7,34,19,35,0
0,115,22,14,16,0,9,93,43,0.4624,66,31,0.4697,27,12,0.4444,17,17,1,17,20,27,25,1
1,107,29,26,3,11,14,77,44,0.5714,50,34,0.68,27,10,0.3704,12,9,0.75,10,30,35,22,0
0,94,24,11,8,4,14,87,36,0.4138,61,24,0.3934,26,12,0.4615,20,10,0.5,12,28,26,23,0
1,108,24,15,10,6,22,88,42,0.4773,57,31,0.5439,31,11,0.3548,16,13,0.8125,15,39,30,24,1
0,125,20,16,16,4,25,91,41,0.4505,68,30,0.4412,23,11,0.4783,35,32,0.9143,10,30,23,37,1
1,122,17,24,8,5,28,93,49,0.5269,66,42,0.6364,27,7,0.2593,25,17,0.68,15,35,32,30,0
0,110,20,13,13,5,22,85,35,0.4118,44,17,0.3864,41,18,0.439,31,22,0.7097,13,23,25,18,0
1,116,27,23,8,10,27,82,41,0.5,50,28,0.56,32,13,0.4063,23,21,0.913,11,38,35,30,1
0,115,27,21,10,4,31,80,44,0.55,56,34,0.6071,24,10,0.4167,24,17,0.7083,7,41,37,21,1
1,107,17,15,12,3,23,83,33,0.3976,36,20,0.5556,47,13,0.2766,38,28,0.7368,10,25,27,29,0
0,104,15,12,3,7,22,89,37,0.4157,72,30,0.4167,17,7,0.4118,29,23,0.7931,10,46,31,20,1
1,99,17,7,7,8,22,93,32,0.3441,58,24,0.4138,35,8,0.2286,33,27,0.8182,11,37,31,26,0
0,115,27,17,10,1,19,85,43,0.5059,51,27,0.5294,34,16,0.4706,18,13,0.7222,6,37,33,27,1
1,99,30,20,9,5,22,85,39,0.4588,57,32,0.5614,28,7,0.25,18,14,0.7778,9,34,24,40,0
0,89,17,24,4,2,16,76,34,0.4474,52,22,0.4231,24,12,0.5,11,9,0.8182,9,33,27,26,0
1,104,25,14,16,8,17,80,38,0.475,45,22,0.4889,35,16,0.4571,15,12,0.8,5,29,21,23,1
0,99,17,10,10,9,14,87,39,0.4483,63,31,0.4921,24,8,0.3333,17,13,0.7647,8,39,29,25,1
1,85,13,13,5,7,15,80,31,0.3875,54,23,0.4259,26,8,0.3077,19,15,0.7895,6,32,29,6,0
0,141,37,12,8,8,23,89,52,0.5843,60,38,0.6333,29,14,0.4828,30,23,0.7667,14,32,34,40,1
1,113,21,15,4,3,20,86,39,0.4535,61,29,0.4754,25,10,0.4,30,25,0.8333,9,26,28,29,0
0,83,15,15,8,5,18,88,37,0.4205,74,35,0.473,14,2,0.1429,14,7,0.5,10,36,13,17,0
1,101,25,15,8,7,17,85,36,0.4235,56,24,0.4286,29,12,0.4138,22,17,0.7727,14,39,24,31,1
0,122,18,20,5,5,26,96,45,0.4688,74,35,0.473,22,10,0.4545,24,22,0.9167,10,56,30,29,1
1,114,15,7,9,4,22,102,42,0.4118,71,33,0.4648,31,9,0.2903,30,21,0.7,7,37,24,29,0
0,110,23,16,6,3,20,81,40,0.4938,53,28,0.5283,28,12,0.4286,21,18,0.8571,9,37,31,29,1
1,91,24,15,8,4,22,76,32,0.4211,46,23,0.5,30,9,0.3,22,18,0.8182,4,27,23,19,0
0,93,21,13,7,3,11,94,41,0.4362,61,31,0.5082,33,10,0.303,3,1,0.3333,10,34,22,23,0
1,113,30,14,9,5,14,91,45,0.4945,65,33,0.5077,26,12,0.4615,14,11,0.7857,11,42,25,33,1
0,121,29,14,3,3,25,91,45,0.4945,55,26,0.4727,36,19,0.5278,15,12,0.8,9,31,32,25,0
1,126,21,11,5,3,18,84,45,0.5357,59,31,0.5254,25,14,0.56,29,22,0.7586,7,34,25,35,1
0,124,35,14,9,1,23,90,49,0.5444,64,33,0.5156,26,16,0.6154,13,10,0.7692,8,35,30,32,1
1,107,25,16,6,3,19,86,43,0.5,55,36,0.6545,31,7,0.2258,20,14,0.7,8,33,28,33,0
0,109,22,19,11,4,28,94,41,0.4362,71,33,0.4648,23,8,0.3478,27,19,0.7037,12,37,25,32,0
1,119,36,17,10,4,26,99,46,0.4646,64,33,0.5156,35,13,0.3714,25,14,0.56,15,38,34,25,1
0,122,23,10,5,5,24,83,41,0.494,59,32,0.5424,24,9,0.375,38,31,0.8158,11,34,15,37,1
1,116,20,12,5,4,28,92,41,0.4457,62,31,0.5,30,10,0.3333,30,24,0.8,15,30,32,32,0
0,86,24,15,10,5,18,81,35,0.4321,61,29,0.4754,20,6,0.3,12,10,0.8333,7,19,24,21,0
1,113,30,18,10,3,19,82,40,0.4878,41,23,0.561,41,17,0.4146,19,16,0.8421,16,36,27,31,1
0,91,20,12,7,6,19,89,36,0.4045,61,29,0.4754,28,7,0.25,19,12,0.6316,7,47,17,30,0
1,97,21,11,8,0,19,83,34,0.4096,52,22,0.4231,31,12,0.3871,19,17,0.8947,3,45,27,22,1
0,101,25,24,6,8,22,75,38,0.5067,46,25,0.5435,29,13,0.4483,14,12,0.8571,6,32,23,31,1
1,99,21,15,12,3,16,82,39,0.4756,52,29,0.5577,30,10,0.3333,16,11,0.6875,5,26,26,28,0
0,104,20,22,13,3,21,83,41,0.494,61,35,0.5738,22,6,0.2727,24,16,0.6667,11,36,31,34,1
1,98,27,19,13,4,24,84,36,0.4286,53,28,0.5283,31,8,0.2581,21,18,0.8571,9,29,28,26,0
0,119,21,15,6,4,20,88,42,0.4773,36,23,0.6389,52,19,0.3654,21,16,0.7619,9,37,24,36,1
1,97,23,19,8,1,18,90,39,0.4333,63,31,0.4921,27,8,0.2963,13,11,0.8462,6,36,27,21,0
0,111,20,14,7,4,25,85,42,0.4941,54,31,0.5741,31,11,0.3548,25,16,0.64,9,29,19,27,0
1,129,35,12,9,4,20,88,47,0.5341,56,31,0.5536,32,16,0.5,29,19,0.6552,9,34,34,26,1
0,103,17,17,8,8,25,93,37,0.3978,59,28,0.4746,34,9,0.2647,27,20,0.7407,11,42,20,19,0
1,112,16,14,9,8,21,90,34,0.3778,61,21,0.3443,29,13,0.4483,36,31,0.8611,10,45,22,17,1
0,98,20,14,8,4,22,89,35,0.3933,53,23,0.434,36,12,0.3333,20,16,0.8,9,29,29,19,0
1,119,27,16,9,5,20,77,41,0.5325,49,28,0.5714,28,13,0.4643,29,24,0.8276,6,42,32,34,1
0,112,30,14,11,11,20,83,43,0.5181,55,29,0.5273,28,14,0.5,16,12,0.75,4,36,24,26,1
1,92,19,19,6,7,10,87,34,0.3908,63,27,0.4286,24,7,0.2917,23,17,0.7391,14,32,33,22,0
0,110,16,11,9,8,20,79,43,0.5443,61,39,0.6393,18,4,0.2222,27,20,0.7407,2,30,25,37,0
1,113,22,12,7,4,21,86,40,0.4651,64,31,0.4844,22,9,0.4091,27,24,0.8889,10,31,41,25,1
0,96,27,14,6,6,24,83,39,0.4699,58,29,0.5,25,10,0.4,9,8,0.8889,7,29,26,22,0
1,105,21,14,10,4,11,78,37,0.4744,52,29,0.5577,26,8,0.3077,28,23,0.8214,8,32,28,31,1
0,105,23,17,6,2,13,85,40,0.4706,56,26,0.4643,29,14,0.4828,12,11,0.9167,9,39,28,16,1
1,83,23,16,6,2,11,86,35,0.407,51,25,0.4902,35,10,0.2857,5,3,0.6,7,31,26,19,0
0,110,25,12,6,6,18,97,45,0.4639,69,37,0.5362,28,8,0.2857,19,12,0.6316,8,32,28,35,0
1,121,34,20,7,9,20,92,46,0.5,56,28,0.5,36,18,0.5,14,11,0.7857,12,38,30,26,1
0,130,20,15,11,4,27,82,46,0.561,55,34,0.6182,27,12,0.4444,28,26,0.9286,8,26,42,32,1
1,122,25,16,5,2,24,84,45,0.5357,56,34,0.6071,28,11,0.3929,31,21,0.6774,9,28,36,30,0
0,119,28,14,14,4,16,89,42,0.4719,42,26,0.619,47,16,0.3404,23,19,0.8261,9,35,36,33,1
1,104,16,18,8,8,16,81,39,0.4815,48,28,0.5833,33,11,0.3333,18,15,0.8333,5,36,25,26,0
0,107,17,10,7,3,25,97,34,0.3505,65,25,0.3846,32,9,0.2813,37,30,0.8108,20,27,19,31,0
1,120,24,13,5,7,24,87,45,0.5172,61,37,0.6066,26,8,0.3077,25,22,0.88,9,40,32,33,1
0,99,23,14,9,4,22,89,36,0.4045,60,29,0.4833,29,7,0.2414,26,20,0.7692,9,44,28,27,1
1,94,19,15,4,7,24,88,34,0.3864,54,25,0.463,34,9,0.2647,22,17,0.7727,9,38,25,21,0
0,101,16,12,11,1,20,80,33,0.4125,56,25,0.4464,24,8,0.3333,42,27,0.6429,11,35,19,26,0
1,108,31,16,7,6,26,83,39,0.4699,56,30,0.5357,27,9,0.3333,26,21,0.8077,7,38,25,24,1
0,94,23,23,9,6,24,77,36,0.4675,39,21,0.5385,38,15,0.3947,11,7,0.6364,8,33,37,21,0
1,95,17,17,9,6,16,80,36,0.45,57,27,0.4737,23,9,0.3913,25,14,0.56,13,28,28,23,1
0,109,20,17,9,4,27,71,38,0.5352,41,27,0.6585,30,11,0.3667,28,22,0.7857,5,34,29,24,1
1,100,11,14,9,5,25,80,35,0.4375,57,27,0.4737,23,8,0.3478,24,22,0.9167,10,23,26,28,0
0,101,23,11,6,2,14,84,36,0.4286,56,23,0.4107,28,13,0.4643,24,16,0.6667,11,38,18,19,1
1,94,20,12,4,7,18,87,35,0.4023,52,22,0.4231,35,13,0.3714,14,11,0.7857,11,37,31,24,0
0,112,23,16,8,5,22,91,37,0.4066,53,28,0.5283,38,9,0.2368,38,29,0.7632,8,35,29,26,0
1,124,26,16,10,7,29,94,48,0.5106,73,39,0.5342,21,9,0.4286,27,19,0.7037,7,50,30,34,1
0,113,21,12,8,7,28,84,40,0.4762,53,27,0.5094,31,13,0.4194,24,20,0.8333,9,30,27,33,1
1,104,18,13,7,7,22,83,38,0.4578,57,34,0.5965,26,4,0.1538,31,24,0.7742,15,28,25,31,0
0,99,24,18,6,1,23,76,40,0.5263,55,30,0.5455,21,10,0.4762,13,9,0.6923,3,29,26,23,0
1,108,28,15,10,3,19,79,40,0.5063,55,27,0.4909,24,13,0.5417,22,15,0.6818,8,27,29,23,1
0,96,23,15,9,4,9,87,35,0.4023,56,26,0.4643,31,9,0.2903,22,17,0.7727,5,47,17,21,1
1,90,23,19,10,5,19,99,35,0.3535,57,24,0.4211,42,11,0.2619,12,9,0.75,16,42,19,19,0
0,99,18,16,7,2,19,86,40,0.4651,59,30,0.5085,27,10,0.3704,12,9,0.75,7,24,18,31,0
1,112,33,19,7,8,20,79,43,0.5443,55,33,0.6,24,10,0.4167,20,16,0.8,10,38,27,32,1
0,127,38,15,13,4,23,91,50,0.5495,51,32,0.6275,40,18,0.45,17,9,0.5294,7,34,36,24,1
1,108,26,18,9,6,18,87,40,0.4598,63,34,0.5397,24,6,0.25,27,22,0.8148,9,37,23,32,0
0,117,24,17,4,6,20,86,41,0.4767,61,30,0.4918,25,11,0.44,34,24,0.7059,11,33,37,17,1
1,115,27,13,6,6,29,96,42,0.4375,60,32,0.5333,36,10,0.2778,23,21,0.913,15,32,28,17,0
0,104,23,16,12,6,26,84,37,0.4405,48,23,0.4792,36,14,0.3889,19,16,0.8421,10,27,34,28,1
1,101,16,16,11,4,22,87,34,0.3908,56,25,0.4464,31,9,0.2903,30,24,0.8,18,32,20,29,0
0,104,26,14,10,1,21,89,39,0.4382,56,28,0.5,33,11,0.3333,20,15,0.75,9,45,22,27,1
1,88,18,13,4,4,19,91,33,0.3626,62,27,0.4355,29,6,0.2069,18,16,0.8889,10,35,20,18,0
0,107,19,17,9,3,26,85,40,0.4706,62,29,0.4677,23,11,0.4783,23,16,0.6957,11,35,32,30,1
1,96,17,13,7,8,24,80,37,0.4625,56,32,0.5714,24,5,0.2083,27,17,0.6296,9,27,17,29,0
0,110,22,14,7,3,18,88,38,0.4318,54,25,0.463,34,13,0.3824,24,21,0.875,8,25,28,21,0
1,137,26,21,9,7,24,81,48,0.5926,42,25,0.5952,39,23,0.5897,21,18,0.8571,5,37,39,28,1
0,95,23,18,5,4,16,81,37,0.4568,58,29,0.5,23,8,0.3478,22,13,0.5909,11,34,20,35,0
1,112,21,10,9,4,19,88,44,0.5,66,33,0.5,22,11,0.5,18,13,0.7222,8,35,28,23,1
0,101,24,12,6,2,17,79,37,0.4684,54,25,0.463,25,12,0.48,17,15,0.8824,4,30,33,29,0
1,108,24,12,8,7,21,88,44,0.5,65,38,0.5846,23,6,0.2609,19,14,0.7368,12,34,25,24,1
0,94,24,11,8,3,24,87,37,0.4253,59,28,0.4746,28,9,0.3214,21,11,0.5238,8,30,28,23,0
1,112,20,16,4,4,19,83,38,0.4578,59,28,0.4746,24,10,0.4167,30,26,0.8667,12,42,28,40,1
0,99,17,13,11,2,27,89,40,0.4494,56,29,0.5179,33,11,0.3333,15,8,0.5333,6,26,20,26,0
1,103,20,23,6,7,20,74,37,0.5,54,30,0.5556,20,7,0.35,28,22,0.7857,7,37,28,22,1
0,102,23,12,6,7,22,87,40,0.4598,50,29,0.58,37,11,0.2973,14,11,0.7857,6,33,24,30,0
1,107,25,19,5,4,16,85,40,0.4706,58,31,0.5345,27,9,0.3333,23,18,0.7826,8,38,27,35,1
0,110,28,14,3,3,21,81,39,0.4815,45,25,0.5556,36,14,0.3889,22,18,0.8182,7,35,26,28,1
1,107,24,14,8,4,22,81,39,0.4815,55,26,0.4727,26,13,0.5,20,16,0.8,5,31,25,29,0
0,98,20,16,10,4,30,87,35,0.4023,55,27,0.4909,32,8,0.25,29,20,0.6897,11,37,28,19,1
1,92,13,17,8,7,29,86,30,0.3488,61,24,0.3934,25,6,0.24,35,26,0.7429,14,38,19,22,0
0,80,19,23,10,6,20,83,30,0.3614,57,22,0.386,26,8,0.3077,17,12,0.7059,7,37,21,16,0
1,97,20,15,12,10,21,87,32,0.3678,55,21,0.3818,32,11,0.3438,24,22,0.9167,13,38,22,28,1
0,119,29,17,6,8,31,83,47,0.5663,53,34,0.6415,30,13,0.4333,16,12,0.75,8,28,28,39,0
1,124,18,13,7,4,16,82,41,0.5,64,32,0.5,18,9,0.5,38,33,0.8684,12,27,39,26,1
0,117,23,13,6,5,18,87,44,0.5057,52,30,0.5769,35,14,0.4,22,15,0.6818,11,32,34,27,1
1,112,19,11,4,4,21,93,44,0.4731,69,35,0.5072,24,9,0.375,18,15,0.8333,11,30,37,38,0
0,113,26,12,6,8,23,91,43,0.4725,61,32,0.5246,30,11,0.3667,20,16,0.8,11,42,36,28,1
1,99,21,15,5,5,19,75,32,0.4267,50,22,0.44,25,10,0.4,32,25,0.7813,3,36,34,19,0
0,113,24,13,8,2,22,91,42,0.4615,54,27,0.5,37,15,0.4054,17,14,0.8235,17,23,41,28,0
1,118,29,16,5,5,19,75,45,0.6,50,33,0.66,25,12,0.48,21,16,0.7619,6,29,32,26,1
0,114,26,15,11,2,23,80,40,0.5,51,29,0.5686,29,11,0.3793,28,23,0.8214,8,29,26,19,0
